Cell,Names,L,AvgDiam
Pyrp22,dendC[152],496.9426138282655,1.3157999515533447
Pyrp22,dendC[152],496.9426138282655,1.3157999515533447
Pyrp22,dendC[152],496.9426138282655,1.3157999515533447
Pyrp22,dendC[152],496.9426138282655,1.3157999515533447
Pyrp22,dendC[152],496.9426138282655,1.3157999515533447
Pyrp22,dendC[152],496.9426138282655,1.3157999515533447
Pyrp22,dendC[377],501.3894881395638,0.7894999980926514
Pyrp22,dendC[354],507.1047081385847,1.0526000261306763
Pyrp22,dendC[354],507.1047081385847,1.0526000261306763
Pyrp22,dendC[354],507.1047081385847,1.0526000261306763
Pyrp22,dendC[378],508.1894835619271,0.7894999980926513
Pyrp22,dendC[153],509.91184826196314,1.4473999738693237
Pyrp22,dendC[153],509.91184826196314,1.4473999738693237
Pyrp22,dendC[153],509.91184826196314,1.4473999738693237
Pyrp22,dendC[153],509.91184826196314,1.4473999738693237
Pyrp22,dendC[153],509.91184826196314,1.4473999738693237
Pyrp22,dendC[153],509.91184826196314,1.4473999738693237
